id,created_date,created_time,machine_name,location,machine_id,pressure
119026,04-06-2025,13:40:00,Wax Injection Machine,AAA floor 2,wm-1,95.31
119027,04-06-2025,13:50:00,Wax Injection Machine,AAA floor 2,wm-1,102.86
119028,04-06-2025,14:00:00,Wax Injection Machine,AAA floor 2,wm-1,217.25
119029,04-06-2025,14:10:00,Wax Injection Machine,AAA floor 2,wm-1,101.14
119030,04-06-2025,14:20:00,Wax Injection Machine,AAA floor 2,wm-1,200.98
119031,04-06-2025,14:30:00,Wax Injection Machine,AAA floor 2,wm-1,200.2
119032,04-06-2025,14:40:00,Wax Injection Machine,AAA floor 2,wm-1,131.56
119033,04-06-2025,14:50:00,Wax Injection Machine,AAA floor 2,wm-1,174.64
119034,04-06-2025,15:00:00,Wax Injection Machine,AAA floor 2,wm-1,183.5
119035,04-06-2025,15:10:00,Wax Injection Machine,AAA floor 2,wm-1,167.34
119036,04-06-2025,15:20:00,Wax Injection Machine,AAA floor 2,wm-1,123.17
119037,04-06-2025,15:30:00,Wax Injection Machine,AAA floor 2,wm-1,149.79
119038,04-06-2025,15:40:00,Wax Injection Machine,AAA floor 2,wm-1,151.84
119039,04-06-2025,15:50:00,Wax Injection Machine,AAA floor 2,wm-1,200.19
119040,04-06-2025,16:00:00,Wax Injection Machine,AAA floor 2,wm-1,214.1
119041,04-06-2025,16:10:00,Wax Injection Machine,AAA floor 2,wm-1,163.65
119042,04-06-2025,16:20:00,Wax Injection Machine,AAA floor 2,wm-1,149.79
119043,04-06-2025,16:30:00,Wax Injection Machine,AAA floor 2,wm-1,180.69
119044,04-06-2025,16:40:00,Wax Injection Machine,AAA floor 2,wm-1,116.38
119045,04-06-2025,16:50:00,Wax Injection Machine,AAA floor 2,wm-1,141.03
119046,04-06-2025,17:00:00,Wax Injection Machine,AAA floor 2,wm-1,122.96
119047,04-06-2025,17:10:00,Wax Injection Machine,AAA floor 2,wm-1,123.23
119048,04-06-2025,17:20:00,Wax Injection Machine,AAA floor 2,wm-1,150.54
119049,04-06-2025,17:30:00,Wax Injection Machine,AAA floor 2,wm-1,112.05
119050,04-06-2025,17:40:00,Wax Injection Machine,AAA floor 2,wm-1,130.85
119051,04-06-2025,17:50:00,Wax Injection Machine,AAA floor 2,wm-1,146.79
119052,04-06-2025,18:00:00,Wax Injection Machine,AAA floor 2,wm-1,110.63
119053,04-06-2025,18:10:00,Wax Injection Machine,AAA floor 2,wm-1,151.64
119054,04-06-2025,18:20:00,Wax Injection Machine,AAA floor 2,wm-1,93.15
119055,04-06-2025,18:30:00,Wax Injection Machine,AAA floor 2,wm-1,171.42
119056,04-06-2025,18:40:00,Wax Injection Machine,AAA floor 2,wm-1,92.23
119057,04-06-2025,18:50:00,Wax Injection Machine,AAA floor 2,wm-1,145.36
119058,04-06-2025,19:00:00,Wax Injection Machine,AAA floor 2,wm-1,210.61
119059,04-06-2025,19:10:00,Wax Injection Machine,AAA floor 2,wm-1,99.94
119060,04-06-2025,19:20:00,Wax Injection Machine,AAA floor 2,wm-1,175.91
119061,04-06-2025,19:30:00,Wax Injection Machine,AAA floor 2,wm-1,195.68
119062,04-06-2025,19:40:00,Wax Injection Machine,AAA floor 2,wm-1,124.4
119063,04-06-2025,19:50:00,Wax Injection Machine,AAA floor 2,wm-1,135.16
119064,04-06-2025,20:00:00,Wax Injection Machine,AAA floor 2,wm-1,101.98
119065,04-06-2025,20:10:00,Wax Injection Machine,AAA floor 2,wm-1,206.05
119066,04-06-2025,20:20:00,Wax Injection Machine,AAA floor 2,wm-1,152.78
119067,04-06-2025,20:30:00,Wax Injection Machine,AAA floor 2,wm-1,139.15
119068,04-06-2025,20:40:00,Wax Injection Machine,AAA floor 2,wm-1,156.75
119069,04-06-2025,20:50:00,Wax Injection Machine,AAA floor 2,wm-1,127.4
119070,04-06-2025,21:00:00,Wax Injection Machine,AAA floor 2,wm-1,112.55
119071,04-06-2025,21:10:00,Wax Injection Machine,AAA floor 2,wm-1,131.39
119072,04-06-2025,21:20:00,Wax Injection Machine,AAA floor 2,wm-1,133.52
119073,04-06-2025,21:30:00,Wax Injection Machine,AAA floor 2,wm-1,109.53
119074,04-06-2025,21:40:00,Wax Injection Machine,AAA floor 2,wm-1,104.07
119075,04-06-2025,21:50:00,Wax Injection Machine,AAA floor 2,wm-1,180.23
119076,04-06-2025,22:00:00,Wax Injection Machine,AAA floor 2,wm-1,188.09
119077,04-06-2025,22:10:00,Wax Injection Machine,AAA floor 2,wm-1,124.64
119078,04-06-2025,22:20:00,Wax Injection Machine,AAA floor 2,wm-1,160.6
119079,04-06-2025,22:30:00,Wax Injection Machine,AAA floor 2,wm-1,103.56
119080,04-06-2025,22:40:00,Wax Injection Machine,AAA floor 2,wm-1,134.09
119081,04-06-2025,22:50:00,Wax Injection Machine,AAA floor 2,wm-1,201.73
119082,04-06-2025,23:00:00,Wax Injection Machine,AAA floor 2,wm-1,185.76
119083,04-06-2025,23:10:00,Wax Injection Machine,AAA floor 2,wm-1,164.93
119084,04-06-2025,23:20:00,Wax Injection Machine,AAA floor 2,wm-1,103.66
119085,04-06-2025,23:30:00,Wax Injection Machine,AAA floor 2,wm-1,148.64
119086,04-06-2025,23:40:00,Wax Injection Machine,AAA floor 2,wm-1,187.53
119087,04-06-2025,23:50:00,Wax Injection Machine,AAA floor 2,wm-1,184.11
119088,04-07-2025,00:00:00,Wax Injection Machine,AAA floor 2,wm-1,128.87
119089,04-07-2025,00:10:00,Wax Injection Machine,AAA floor 2,wm-1,102.47
119090,04-07-2025,00:20:00,Wax Injection Machine,AAA floor 2,wm-1,213.81
119091,04-07-2025,00:30:00,Wax Injection Machine,AAA floor 2,wm-1,206.93
119092,04-07-2025,00:40:00,Wax Injection Machine,AAA floor 2,wm-1,195.4
119093,04-07-2025,00:50:00,Wax Injection Machine,AAA floor 2,wm-1,196.31
119094,04-07-2025,01:00:00,Wax Injection Machine,AAA floor 2,wm-1,111.47
119095,04-07-2025,01:10:00,Wax Injection Machine,AAA floor 2,wm-1,99.05
119096,04-07-2025,01:20:00,Wax Injection Machine,AAA floor 2,wm-1,128.82
119097,04-07-2025,01:30:00,Wax Injection Machine,AAA floor 2,wm-1,135.62
119098,04-07-2025,01:40:00,Wax Injection Machine,AAA floor 2,wm-1,145.64
119099,04-07-2025,01:50:00,Wax Injection Machine,AAA floor 2,wm-1,159.16
119100,04-07-2025,02:00:00,Wax Injection Machine,AAA floor 2,wm-1,107.42
119101,04-07-2025,02:10:00,Wax Injection Machine,AAA floor 2,wm-1,182.58
119102,04-07-2025,02:20:00,Wax Injection Machine,AAA floor 2,wm-1,203.43
119103,04-07-2025,02:30:00,Wax Injection Machine,AAA floor 2,wm-1,196.79
119104,04-07-2025,02:40:00,Wax Injection Machine,AAA floor 2,wm-1,190.37
119105,04-07-2025,02:50:00,Wax Injection Machine,AAA floor 2,wm-1,197.97
119106,04-07-2025,03:00:00,Wax Injection Machine,AAA floor 2,wm-1,115.59
119107,04-07-2025,03:10:00,Wax Injection Machine,AAA floor 2,wm-1,197.08
119108,04-07-2025,03:20:00,Wax Injection Machine,AAA floor 2,wm-1,93.38
119109,04-07-2025,03:30:00,Wax Injection Machine,AAA floor 2,wm-1,136.46
119110,04-07-2025,03:40:00,Wax Injection Machine,AAA floor 2,wm-1,122.07
119111,04-07-2025,03:50:00,Wax Injection Machine,AAA floor 2,wm-1,205.53
119112,04-07-2025,04:00:00,Wax Injection Machine,AAA floor 2,wm-1,203.22
119113,04-07-2025,04:10:00,Wax Injection Machine,AAA floor 2,wm-1,115.81
119114,04-07-2025,04:20:00,Wax Injection Machine,AAA floor 2,wm-1,165.15
119115,04-07-2025,04:30:00,Wax Injection Machine,AAA floor 2,wm-1,191.45
119116,04-07-2025,04:40:00,Wax Injection Machine,AAA floor 2,wm-1,186.57
119117,04-07-2025,04:50:00,Wax Injection Machine,AAA floor 2,wm-1,125.18
119118,04-07-2025,05:00:00,Wax Injection Machine,AAA floor 2,wm-1,149.71
119119,04-07-2025,05:10:00,Wax Injection Machine,AAA floor 2,wm-1,214.73
119120,04-07-2025,05:20:00,Wax Injection Machine,AAA floor 2,wm-1,128.78
119121,04-07-2025,05:30:00,Wax Injection Machine,AAA floor 2,wm-1,113.83
119122,04-07-2025,05:40:00,Wax Injection Machine,AAA floor 2,wm-1,187.72
119123,04-07-2025,05:50:00,Wax Injection Machine,AAA floor 2,wm-1,122.53
119124,04-07-2025,06:00:00,Wax Injection Machine,AAA floor 2,wm-1,145.96
119125,04-07-2025,06:10:00,Wax Injection Machine,AAA floor 2,wm-1,99.35
119126,04-07-2025,06:20:00,Wax Injection Machine,AAA floor 2,wm-1,192.38
119127,04-07-2025,06:30:00,Wax Injection Machine,AAA floor 2,wm-1,189.2
119128,04-07-2025,06:40:00,Wax Injection Machine,AAA floor 2,wm-1,105.97
119129,04-07-2025,06:50:00,Wax Injection Machine,AAA floor 2,wm-1,134.79
119130,04-07-2025,07:00:00,Wax Injection Machine,AAA floor 2,wm-1,120.15
119131,04-07-2025,07:10:00,Wax Injection Machine,AAA floor 2,wm-1,100.68
119132,04-07-2025,07:20:00,Wax Injection Machine,AAA floor 2,wm-1,177.75
119133,04-07-2025,07:30:00,Wax Injection Machine,AAA floor 2,wm-1,207.78
119134,04-07-2025,07:40:00,Wax Injection Machine,AAA floor 2,wm-1,131.74
119135,04-07-2025,07:50:00,Wax Injection Machine,AAA floor 2,wm-1,166.92
119136,04-07-2025,08:00:00,Wax Injection Machine,AAA floor 2,wm-1,206.52
119137,04-07-2025,08:10:00,Wax Injection Machine,AAA floor 2,wm-1,208.51
119138,04-07-2025,08:20:00,Wax Injection Machine,AAA floor 2,wm-1,92.12
119139,04-07-2025,08:30:00,Wax Injection Machine,AAA floor 2,wm-1,115.03
119140,04-07-2025,08:40:00,Wax Injection Machine,AAA floor 2,wm-1,145.86
119141,04-07-2025,08:50:00,Wax Injection Machine,AAA floor 2,wm-1,150.03
119142,04-07-2025,09:00:00,Wax Injection Machine,AAA floor 2,wm-1,175.77
119143,04-07-2025,09:10:00,Wax Injection Machine,AAA floor 2,wm-1,138.85
119144,04-07-2025,09:20:00,Wax Injection Machine,AAA floor 2,wm-1,118.25
119145,04-07-2025,09:30:00,Wax Injection Machine,AAA floor 2,wm-1,145.61
119146,04-07-2025,09:40:00,Wax Injection Machine,AAA floor 2,wm-1,138.6
119147,04-07-2025,09:50:00,Wax Injection Machine,AAA floor 2,wm-1,164.12
119148,04-07-2025,10:00:00,Wax Injection Machine,AAA floor 2,wm-1,117.14
119149,04-07-2025,10:10:00,Wax Injection Machine,AAA floor 2,wm-1,210.56
119150,04-07-2025,10:20:00,Wax Injection Machine,AAA floor 2,wm-1,195.42
119151,04-07-2025,10:30:00,Wax Injection Machine,AAA floor 2,wm-1,195.61
119152,04-07-2025,10:40:00,Wax Injection Machine,AAA floor 2,wm-1,159.18
119153,04-07-2025,10:50:00,Wax Injection Machine,AAA floor 2,wm-1,168.9
119154,04-07-2025,11:00:00,Wax Injection Machine,AAA floor 2,wm-1,154.31
119155,04-07-2025,11:10:00,Wax Injection Machine,AAA floor 2,wm-1,151.17
119156,04-07-2025,11:20:00,Wax Injection Machine,AAA floor 2,wm-1,206.16
119157,04-07-2025,11:30:00,Wax Injection Machine,AAA floor 2,wm-1,138.98
119158,04-07-2025,11:40:00,Wax Injection Machine,AAA floor 2,wm-1,170.47
119159,04-07-2025,11:50:00,Wax Injection Machine,AAA floor 2,wm-1,106.22
119160,04-07-2025,12:00:00,Wax Injection Machine,AAA floor 2,wm-1,171.02
119161,04-07-2025,12:10:00,Wax Injection Machine,AAA floor 2,wm-1,211.44
119162,04-07-2025,12:20:00,Wax Injection Machine,AAA floor 2,wm-1,184.05
119163,04-07-2025,12:30:00,Wax Injection Machine,AAA floor 2,wm-1,131
119164,04-07-2025,12:40:00,Wax Injection Machine,AAA floor 2,wm-1,211.88
119165,04-07-2025,12:50:00,Wax Injection Machine,AAA floor 2,wm-1,142.72
119166,04-07-2025,13:00:00,Wax Injection Machine,AAA floor 2,wm-1,102.07
119167,04-07-2025,13:10:00,Wax Injection Machine,AAA floor 2,wm-1,116.84
119168,04-07-2025,13:20:00,Wax Injection Machine,AAA floor 2,wm-1,105.68
119169,04-07-2025,13:30:00,Wax Injection Machine,AAA floor 2,wm-1,193
119170,04-07-2025,13:40:00,Wax Injection Machine,AAA floor 2,wm-1,120.47
119171,04-07-2025,13:50:00,Wax Injection Machine,AAA floor 2,wm-1,211.25
119172,04-07-2025,14:00:00,Wax Injection Machine,AAA floor 2,wm-1,147.71
119173,04-07-2025,14:10:00,Wax Injection Machine,AAA floor 2,wm-1,151.26
119174,04-07-2025,14:20:00,Wax Injection Machine,AAA floor 2,wm-1,211.3
119175,04-07-2025,14:30:00,Wax Injection Machine,AAA floor 2,wm-1,204.67
119176,04-07-2025,14:40:00,Wax Injection Machine,AAA floor 2,wm-1,107.01
119177,04-07-2025,14:50:00,Wax Injection Machine,AAA floor 2,wm-1,93.06
119178,04-07-2025,15:00:00,Wax Injection Machine,AAA floor 2,wm-1,137.59
119179,04-07-2025,15:10:00,Wax Injection Machine,AAA floor 2,wm-1,128.52
119180,04-07-2025,15:20:00,Wax Injection Machine,AAA floor 2,wm-1,189.98
119181,04-07-2025,15:30:00,Wax Injection Machine,AAA floor 2,wm-1,161.62
119182,04-07-2025,15:40:00,Wax Injection Machine,AAA floor 2,wm-1,202.61
119183,04-07-2025,15:50:00,Wax Injection Machine,AAA floor 2,wm-1,183.12
119184,04-07-2025,16:00:00,Wax Injection Machine,AAA floor 2,wm-1,179.17
119185,04-07-2025,16:10:00,Wax Injection Machine,AAA floor 2,wm-1,137.24
119186,04-07-2025,16:20:00,Wax Injection Machine,AAA floor 2,wm-1,131.19
119187,04-07-2025,16:30:00,Wax Injection Machine,AAA floor 2,wm-1,189.78
119188,04-07-2025,16:40:00,Wax Injection Machine,AAA floor 2,wm-1,117.64
119189,04-07-2025,16:50:00,Wax Injection Machine,AAA floor 2,wm-1,199.81
119190,04-07-2025,17:00:00,Wax Injection Machine,AAA floor 2,wm-1,101.85
119191,04-07-2025,17:10:00,Wax Injection Machine,AAA floor 2,wm-1,116.88
119192,04-07-2025,17:20:00,Wax Injection Machine,AAA floor 2,wm-1,149.2
119193,04-07-2025,17:30:00,Wax Injection Machine,AAA floor 2,wm-1,96.88
119194,04-07-2025,17:40:00,Wax Injection Machine,AAA floor 2,wm-1,126.15
119195,04-07-2025,17:50:00,Wax Injection Machine,AAA floor 2,wm-1,137.52
119196,04-07-2025,18:00:00,Wax Injection Machine,AAA floor 2,wm-1,131.74
119197,04-07-2025,18:10:00,Wax Injection Machine,AAA floor 2,wm-1,180.54
119198,04-07-2025,18:20:00,Wax Injection Machine,AAA floor 2,wm-1,104.59
119199,04-07-2025,18:30:00,Wax Injection Machine,AAA floor 2,wm-1,111.85
119200,04-07-2025,18:40:00,Wax Injection Machine,AAA floor 2,wm-1,202.38
119201,04-07-2025,18:50:00,Wax Injection Machine,AAA floor 2,wm-1,139.98
119202,04-07-2025,19:00:00,Wax Injection Machine,AAA floor 2,wm-1,202.33
119203,04-07-2025,19:10:00,Wax Injection Machine,AAA floor 2,wm-1,179.4
119204,04-07-2025,19:20:00,Wax Injection Machine,AAA floor 2,wm-1,192.09
119205,04-07-2025,19:30:00,Wax Injection Machine,AAA floor 2,wm-1,166.52
119206,04-07-2025,19:40:00,Wax Injection Machine,AAA floor 2,wm-1,190.15
119207,04-07-2025,19:50:00,Wax Injection Machine,AAA floor 2,wm-1,212.72
119208,04-07-2025,20:00:00,Wax Injection Machine,AAA floor 2,wm-1,190.67
119209,04-07-2025,20:10:00,Wax Injection Machine,AAA floor 2,wm-1,185
119210,04-07-2025,20:20:00,Wax Injection Machine,AAA floor 2,wm-1,142.14
119211,04-07-2025,20:30:00,Wax Injection Machine,AAA floor 2,wm-1,154.32
119212,04-07-2025,20:40:00,Wax Injection Machine,AAA floor 2,wm-1,209.52
119213,04-07-2025,20:50:00,Wax Injection Machine,AAA floor 2,wm-1,195.55
119214,04-07-2025,21:00:00,Wax Injection Machine,AAA floor 2,wm-1,126.88
119215,04-07-2025,21:10:00,Wax Injection Machine,AAA floor 2,wm-1,99.48
119216,04-07-2025,21:20:00,Wax Injection Machine,AAA floor 2,wm-1,176.75
119217,04-07-2025,21:30:00,Wax Injection Machine,AAA floor 2,wm-1,191.41
119218,04-07-2025,21:40:00,Wax Injection Machine,AAA floor 2,wm-1,138.7
119219,04-07-2025,21:50:00,Wax Injection Machine,AAA floor 2,wm-1,125.23
119220,04-07-2025,22:00:00,Wax Injection Machine,AAA floor 2,wm-1,152.36
119221,04-07-2025,22:10:00,Wax Injection Machine,AAA floor 2,wm-1,149.13
119222,04-07-2025,22:20:00,Wax Injection Machine,AAA floor 2,wm-1,110.4
119223,04-07-2025,22:30:00,Wax Injection Machine,AAA floor 2,wm-1,143.99
119224,04-07-2025,22:40:00,Wax Injection Machine,AAA floor 2,wm-1,100.87
119225,04-07-2025,22:50:00,Wax Injection Machine,AAA floor 2,wm-1,184.51
119226,04-07-2025,23:00:00,Wax Injection Machine,AAA floor 2,wm-1,133.13
119227,04-07-2025,23:10:00,Wax Injection Machine,AAA floor 2,wm-1,161.3
119228,04-07-2025,23:20:00,Wax Injection Machine,AAA floor 2,wm-1,166.1
119229,04-07-2025,23:30:00,Wax Injection Machine,AAA floor 2,wm-1,194.32
119230,04-07-2025,23:40:00,Wax Injection Machine,AAA floor 2,wm-1,185.73
119231,04-07-2025,23:50:00,Wax Injection Machine,AAA floor 2,wm-1,204.2
119232,04-08-2025,00:00:00,Wax Injection Machine,AAA floor 2,wm-1,134.18
119233,04-08-2025,00:10:00,Wax Injection Machine,AAA floor 2,wm-1,103.96
119234,04-08-2025,00:20:00,Wax Injection Machine,AAA floor 2,wm-1,214.3
119235,04-08-2025,00:30:00,Wax Injection Machine,AAA floor 2,wm-1,114.78
119236,04-08-2025,00:40:00,Wax Injection Machine,AAA floor 2,wm-1,157.96
119237,04-08-2025,00:50:00,Wax Injection Machine,AAA floor 2,wm-1,124.26
119238,04-08-2025,01:00:00,Wax Injection Machine,AAA floor 2,wm-1,154.56
119239,04-08-2025,01:10:00,Wax Injection Machine,AAA floor 2,wm-1,184.94
119240,04-08-2025,01:20:00,Wax Injection Machine,AAA floor 2,wm-1,188.21
119241,04-08-2025,01:30:00,Wax Injection Machine,AAA floor 2,wm-1,134.9
119242,04-08-2025,01:40:00,Wax Injection Machine,AAA floor 2,wm-1,123.87
119243,04-08-2025,01:50:00,Wax Injection Machine,AAA floor 2,wm-1,191.65
119244,04-08-2025,02:00:00,Wax Injection Machine,AAA floor 2,wm-1,134.87
119245,04-08-2025,02:10:00,Wax Injection Machine,AAA floor 2,wm-1,187.78
119246,04-08-2025,02:20:00,Wax Injection Machine,AAA floor 2,wm-1,175.44
119247,04-08-2025,02:30:00,Wax Injection Machine,AAA floor 2,wm-1,217.54
119248,04-08-2025,02:40:00,Wax Injection Machine,AAA floor 2,wm-1,147.13
119249,04-08-2025,02:50:00,Wax Injection Machine,AAA floor 2,wm-1,128.25
119250,04-08-2025,03:00:00,Wax Injection Machine,AAA floor 2,wm-1,190.5
119251,04-08-2025,03:10:00,Wax Injection Machine,AAA floor 2,wm-1,95.85
119252,04-08-2025,03:20:00,Wax Injection Machine,AAA floor 2,wm-1,115.24
119253,04-08-2025,03:30:00,Wax Injection Machine,AAA floor 2,wm-1,138.84
119254,04-08-2025,03:40:00,Wax Injection Machine,AAA floor 2,wm-1,111.62
119255,04-08-2025,03:50:00,Wax Injection Machine,AAA floor 2,wm-1,119.12
119256,04-08-2025,04:00:00,Wax Injection Machine,AAA floor 2,wm-1,161.78
119257,04-08-2025,04:10:00,Wax Injection Machine,AAA floor 2,wm-1,91.05
119258,04-08-2025,04:20:00,Wax Injection Machine,AAA floor 2,wm-1,131.63
119259,04-08-2025,04:30:00,Wax Injection Machine,AAA floor 2,wm-1,211.26
119260,04-08-2025,04:40:00,Wax Injection Machine,AAA floor 2,wm-1,140.43
119261,04-08-2025,04:50:00,Wax Injection Machine,AAA floor 2,wm-1,138.57
119262,04-08-2025,05:00:00,Wax Injection Machine,AAA floor 2,wm-1,128
119263,04-08-2025,05:10:00,Wax Injection Machine,AAA floor 2,wm-1,170.09
119264,04-08-2025,05:20:00,Wax Injection Machine,AAA floor 2,wm-1,98.63
119265,04-08-2025,05:30:00,Wax Injection Machine,AAA floor 2,wm-1,148.21
119266,04-08-2025,05:40:00,Wax Injection Machine,AAA floor 2,wm-1,126.74
119267,04-08-2025,05:50:00,Wax Injection Machine,AAA floor 2,wm-1,109.62
119268,04-08-2025,06:00:00,Wax Injection Machine,AAA floor 2,wm-1,161.08
119269,04-08-2025,06:10:00,Wax Injection Machine,AAA floor 2,wm-1,199.09
119270,04-08-2025,06:20:00,Wax Injection Machine,AAA floor 2,wm-1,200.01
119271,04-08-2025,06:30:00,Wax Injection Machine,AAA floor 2,wm-1,138.78
119272,04-08-2025,06:40:00,Wax Injection Machine,AAA floor 2,wm-1,180.67
119273,04-08-2025,06:50:00,Wax Injection Machine,AAA floor 2,wm-1,201.4
119274,04-08-2025,07:00:00,Wax Injection Machine,AAA floor 2,wm-1,215.52
119275,04-08-2025,07:10:00,Wax Injection Machine,AAA floor 2,wm-1,195.02
119276,04-08-2025,07:20:00,Wax Injection Machine,AAA floor 2,wm-1,110.19
119277,04-08-2025,07:30:00,Wax Injection Machine,AAA floor 2,wm-1,109.62
119278,04-08-2025,07:40:00,Wax Injection Machine,AAA floor 2,wm-1,160.41
119279,04-08-2025,07:50:00,Wax Injection Machine,AAA floor 2,wm-1,93.62
119280,04-08-2025,08:00:00,Wax Injection Machine,AAA floor 2,wm-1,220.71
119281,04-08-2025,08:10:00,Wax Injection Machine,AAA floor 2,wm-1,169.41
119282,04-08-2025,08:20:00,Wax Injection Machine,AAA floor 2,wm-1,154.22
119283,04-08-2025,08:30:00,Wax Injection Machine,AAA floor 2,wm-1,136.01
119284,04-08-2025,08:40:00,Wax Injection Machine,AAA floor 2,wm-1,187.36
119285,04-08-2025,08:50:00,Wax Injection Machine,AAA floor 2,wm-1,211.08
119286,04-08-2025,09:00:00,Wax Injection Machine,AAA floor 2,wm-1,158.8
119287,04-08-2025,09:10:00,Wax Injection Machine,AAA floor 2,wm-1,112.96
119288,04-08-2025,09:20:00,Wax Injection Machine,AAA floor 2,wm-1,166.51
119289,04-08-2025,09:30:00,Wax Injection Machine,AAA floor 2,wm-1,168.68
119290,04-08-2025,09:40:00,Wax Injection Machine,AAA floor 2,wm-1,167.15
119291,04-08-2025,09:50:00,Wax Injection Machine,AAA floor 2,wm-1,145.48
119292,04-08-2025,10:00:00,Wax Injection Machine,AAA floor 2,wm-1,124.84
119293,04-08-2025,10:10:00,Wax Injection Machine,AAA floor 2,wm-1,124.67
119294,04-08-2025,10:20:00,Wax Injection Machine,AAA floor 2,wm-1,140.59
119295,04-08-2025,10:30:00,Wax Injection Machine,AAA floor 2,wm-1,207.5
119296,04-08-2025,10:40:00,Wax Injection Machine,AAA floor 2,wm-1,151.49
119297,04-08-2025,10:50:00,Wax Injection Machine,AAA floor 2,wm-1,122.53
119298,04-08-2025,11:00:00,Wax Injection Machine,AAA floor 2,wm-1,127.24
119299,04-08-2025,11:10:00,Wax Injection Machine,AAA floor 2,wm-1,98.43
119300,04-08-2025,11:20:00,Wax Injection Machine,AAA floor 2,wm-1,192.69
119301,04-08-2025,11:30:00,Wax Injection Machine,AAA floor 2,wm-1,170.83
119302,04-08-2025,11:40:00,Wax Injection Machine,AAA floor 2,wm-1,180.88
119303,04-08-2025,11:50:00,Wax Injection Machine,AAA floor 2,wm-1,211.01
119304,04-08-2025,12:00:00,Wax Injection Machine,AAA floor 2,wm-1,141
119305,04-08-2025,12:10:00,Wax Injection Machine,AAA floor 2,wm-1,161.62
119306,04-08-2025,12:20:00,Wax Injection Machine,AAA floor 2,wm-1,122.72
119307,04-08-2025,12:30:00,Wax Injection Machine,AAA floor 2,wm-1,205.13
119308,04-08-2025,12:40:00,Wax Injection Machine,AAA floor 2,wm-1,113.28
119309,04-08-2025,12:50:00,Wax Injection Machine,AAA floor 2,wm-1,204.28
119310,04-08-2025,13:00:00,Wax Injection Machine,AAA floor 2,wm-1,219.71
119311,04-08-2025,13:10:00,Wax Injection Machine,AAA floor 2,wm-1,109.74
119312,04-08-2025,13:20:00,Wax Injection Machine,AAA floor 2,wm-1,194.7
119313,04-08-2025,13:30:00,Wax Injection Machine,AAA floor 2,wm-1,194.94
119314,04-08-2025,13:40:00,Wax Injection Machine,AAA floor 2,wm-1,191.91
119315,04-08-2025,13:50:00,Wax Injection Machine,AAA floor 2,wm-1,194.96
119316,04-08-2025,14:00:00,Wax Injection Machine,AAA floor 2,wm-1,188.04
119317,04-08-2025,14:10:00,Wax Injection Machine,AAA floor 2,wm-1,156.45
119318,04-08-2025,14:20:00,Wax Injection Machine,AAA floor 2,wm-1,132.56
119319,04-08-2025,14:30:00,Wax Injection Machine,AAA floor 2,wm-1,124.05
119320,04-08-2025,14:40:00,Wax Injection Machine,AAA floor 2,wm-1,154.74
119321,04-08-2025,14:50:00,Wax Injection Machine,AAA floor 2,wm-1,219.66
119322,04-08-2025,15:00:00,Wax Injection Machine,AAA floor 2,wm-1,203.48
119323,04-08-2025,15:10:00,Wax Injection Machine,AAA floor 2,wm-1,188.01
119324,04-08-2025,15:20:00,Wax Injection Machine,AAA floor 2,wm-1,204.38
119325,04-08-2025,15:30:00,Wax Injection Machine,AAA floor 2,wm-1,191.24
119326,04-08-2025,15:40:00,Wax Injection Machine,AAA floor 2,wm-1,180.98
119327,04-08-2025,15:50:00,Wax Injection Machine,AAA floor 2,wm-1,133.46
119328,04-08-2025,16:00:00,Wax Injection Machine,AAA floor 2,wm-1,179.3
119329,04-08-2025,16:10:00,Wax Injection Machine,AAA floor 2,wm-1,112.41
119330,04-08-2025,16:20:00,Wax Injection Machine,AAA floor 2,wm-1,186.27
119331,04-08-2025,16:30:00,Wax Injection Machine,AAA floor 2,wm-1,202.33
119332,04-08-2025,16:40:00,Wax Injection Machine,AAA floor 2,wm-1,186.53
119333,04-08-2025,16:50:00,Wax Injection Machine,AAA floor 2,wm-1,127.9
119334,04-08-2025,17:00:00,Wax Injection Machine,AAA floor 2,wm-1,112.57
119335,04-08-2025,17:10:00,Wax Injection Machine,AAA floor 2,wm-1,98.87
119336,04-08-2025,17:20:00,Wax Injection Machine,AAA floor 2,wm-1,170.82
119337,04-08-2025,17:30:00,Wax Injection Machine,AAA floor 2,wm-1,162.76
119338,04-08-2025,17:40:00,Wax Injection Machine,AAA floor 2,wm-1,115.81
119339,04-08-2025,17:50:00,Wax Injection Machine,AAA floor 2,wm-1,217.18
119340,04-08-2025,18:00:00,Wax Injection Machine,AAA floor 2,wm-1,160.94
119341,04-08-2025,18:10:00,Wax Injection Machine,AAA floor 2,wm-1,216.67
119342,04-08-2025,18:20:00,Wax Injection Machine,AAA floor 2,wm-1,210.13
119343,04-08-2025,18:30:00,Wax Injection Machine,AAA floor 2,wm-1,184.69
119344,04-08-2025,18:40:00,Wax Injection Machine,AAA floor 2,wm-1,202.6
119345,04-08-2025,18:50:00,Wax Injection Machine,AAA floor 2,wm-1,155.26
119346,04-08-2025,19:00:00,Wax Injection Machine,AAA floor 2,wm-1,174.1
119347,04-08-2025,19:10:00,Wax Injection Machine,AAA floor 2,wm-1,216.73
119348,04-08-2025,19:20:00,Wax Injection Machine,AAA floor 2,wm-1,188.87
119349,04-08-2025,19:30:00,Wax Injection Machine,AAA floor 2,wm-1,111.37
119350,04-08-2025,19:40:00,Wax Injection Machine,AAA floor 2,wm-1,211.84
